3173e85e-49b9-4bb0-97ab-4310fb2155b8	TCGA-CH-5763_581be6cf-9778-49c3-9c77-1316eaa78929_b3c65fbf-e781-4a0c-b76d-8a6c4535ccef.oxoG.snp.capture.tcga.vcf	20151120	8108	./3173e85e-49b9-4bb0-97ab-4310fb2155b8/TCGA-CH-5763_581be6cf-9778-49c3-9c77-1316eaa78929_b3c65fbf-e781-4a0c-b76d-8a6c4535ccef.oxoG.snp.capture.tcga.vcf
baf10938-56eb-4da3-97fa-da7d621eb1d3	TCGA-2A-A8W3_e8c4b6f6-86d6-48a2-bbfb-7b8da1493669_a7e479c1-0527-4958-9741-e038dcfc931f.oxoG.snp.capture.tcga.vcf	20151025	12	./baf10938-56eb-4da3-97fa-da7d621eb1d3/TCGA-2A-A8W3_e8c4b6f6-86d6-48a2-bbfb-7b8da1493669_a7e479c1-0527-4958-9741-e038dcfc931f.oxoG.snp.capture.tcga.vcf
c9c401d7-7fa9-49a3-a3b5-1b98cc52ad4e	TCGA-HC-A4ZV_10b99436-73aa-47f1-b44c-d6f893e133dc_1ed46a80-9603-434b-a495-3b5698dd9be9.oxoG.snp.capture.tcga.vcf	20151025	28	./c9c401d7-7fa9-49a3-a3b5-1b98cc52ad4e/TCGA-HC-A4ZV_10b99436-73aa-47f1-b44c-d6f893e133dc_1ed46a80-9603-434b-a495-3b5698dd9be9.oxoG.snp.capture.tcga.vcf
ec0161c8-b7cc-4e42-9299-890dce57acbb	TCGA-HC-7738_af73b3d5-51db-4b4d-b56a-196c61830450_573b63e8-ecb6-4c86-932a-fd674800d592.oxoG.snp.capture.tcga.vcf	20130710	6212	./ec0161c8-b7cc-4e42-9299-890dce57acbb/TCGA-HC-7738_af73b3d5-51db-4b4d-b56a-196c61830450_573b63e8-ecb6-4c86-932a-fd674800d592.oxoG.snp.capture.tcga.vcf
f31460b0-8425-4d7d-aa2c-a8060048c2a1	TCGA-KK-A8I8_99d7021e-f0da-44fb-8f6c-5bcd2c433a0e_fe39a0c2-56d9-445c-ab4b-744d4d21f8c2.oxoG.snp.capture.tcga.vcf	20151120	5892	./f31460b0-8425-4d7d-aa2c-a8060048c2a1/TCGA-KK-A8I8_99d7021e-f0da-44fb-8f6c-5bcd2c433a0e_fe39a0c2-56d9-445c-ab4b-744d4d21f8c2.oxoG.snp.capture.tcga.vcf
beb1b5f8-c8e3-4672-a728-eee71d54932c	TCGA-V1-A8MK_96303eed-b939-4980-b0c6-c64f4c0c6bf1_7f00368f-9274-4a6d-a253-193feaac3ced.oxoG.snp.capture.tcga.vcf	20151120	6224	./beb1b5f8-c8e3-4672-a728-eee71d54932c/TCGA-V1-A8MK_96303eed-b939-4980-b0c6-c64f4c0c6bf1_7f00368f-9274-4a6d-a253-193feaac3ced.oxoG.snp.capture.tcga.vcf
4df0f35d-48df-4ec4-afba-3ff75cdcf61b	TCGA-EJ-5499_eabee59a-01ca-476c-970c-72f69b24f6f1_f1ea82ad-41dd-4c0e-9328-73dd0548d125.indel.capture.tcga.vcf	20130710	16	./4df0f35d-48df-4ec4-afba-3ff75cdcf61b/TCGA-EJ-5499_eabee59a-01ca-476c-970c-72f69b24f6f1_f1ea82ad-41dd-4c0e-9328-73dd0548d125.indel.capture.tcga.vcf
51be5750-9bf5-4761-ae75-d99c40e0582e	TCGA-J9-A52B-10A-01D-A26K-08_TCGA-J9-A52B-01A-11D-A26M-08.vcf	20131230	24	./51be5750-9bf5-4761-ae75-d99c40e0582e/TCGA-J9-A52B-10A-01D-A26K-08_TCGA-J9-A52B-01A-11D-A26M-08.vcf
638f4c12-02df-43e3-a325-7a49546bdb69	TCGA-J4-A67M-01A-11D-A30E-08.01A-vs-10.vcf	20131223	52	./638f4c12-02df-43e3-a325-7a49546bdb69/TCGA-J4-A67M-01A-11D-A30E-08.01A-vs-10.vcf
2f2d542d-6a41-4ed0-a258-f6b16b0d83d2	TCGA-G9-6363_78cd4d11-912a-4d29-b702-b04b9ad5528f_d0674198-9352-413f-98ab-cce0fa8b47f6.indel.capture.tcga.vcf	20151120	16	./2f2d542d-6a41-4ed0-a258-f6b16b0d83d2/TCGA-G9-6363_78cd4d11-912a-4d29-b702-b04b9ad5528f_d0674198-9352-413f-98ab-cce0fa8b47f6.indel.capture.tcga.vcf
681a0c98-f852-41c9-9d11-b1a093c818f3	TCGA-QU-A6IL_1d5ce82e-de92-420b-abab-003d7bee208e_c2fe33a1-6c76-42e6-9708-e7ea911d2f85.indel.capture.tcga.vcf	20151120	20	./681a0c98-f852-41c9-9d11-b1a093c818f3/TCGA-QU-A6IL_1d5ce82e-de92-420b-abab-003d7bee208e_c2fe33a1-6c76-42e6-9708-e7ea911d2f85.indel.capture.tcga.vcf
ff543c08-6cde-4624-a63a-cd8dec50eea8	TCGA-EJ-8469_a4f80437-b585-4146-b6e0-9e8e44fef3da_77d692db-a5c0-4d14-926a-d2f81943505a.oxoG.snp.capture.tcga.vcf	20151025	12	./ff543c08-6cde-4624-a63a-cd8dec50eea8/TCGA-EJ-8469_a4f80437-b585-4146-b6e0-9e8e44fef3da_77d692db-a5c0-4d14-926a-d2f81943505a.oxoG.snp.capture.tcga.vcf
7bd3a7e5-38b5-4bf2-a953-f3bc7dc7ec6d	TCGA-V1-A9Z7_10f30605-2413-49d7-a9e7-042fb7c2c336_87158802-66e8-4c56-9f08-3cb5033e6cb4.oxoG.snp.capture.tcga.vcf	20151120	5580	./7bd3a7e5-38b5-4bf2-a953-f3bc7dc7ec6d/TCGA-V1-A9Z7_10f30605-2413-49d7-a9e7-042fb7c2c336_87158802-66e8-4c56-9f08-3cb5033e6cb4.oxoG.snp.capture.tcga.vcf
75b1741d-d697-4402-8e57-b9e0f9a36d57	TCGA-EJ-7794_72ce9985-5383-41a0-a73d-5284713c9bba_beb230fc-309d-4188-850b-011d77acbf13.oxoG.snp.capture.tcga.vcf	20130709	5956	./75b1741d-d697-4402-8e57-b9e0f9a36d57/TCGA-EJ-7794_72ce9985-5383-41a0-a73d-5284713c9bba_beb230fc-309d-4188-850b-011d77acbf13.oxoG.snp.capture.tcga.vcf
7c549790-571e-4e60-a5b4-afea11a4c70b	TCGA-J4-AATV_4fbdfb5d-faed-48d4-a2e3-daea6ac7e9b1_93f8b7dd-abc6-4e05-b850-16523635aa29.indel.capture.tcga.vcf	20151120	12	./7c549790-571e-4e60-a5b4-afea11a4c70b/TCGA-J4-AATV_4fbdfb5d-faed-48d4-a2e3-daea6ac7e9b1_93f8b7dd-abc6-4e05-b850-16523635aa29.indel.capture.tcga.vcf
2974d117-d9ba-49e7-8779-701705a291da	TCGA-XA-A8JR_e6df7e9e-c584-4526-afb2-fa4b5199b174_814a1d39-a0af-491b-bb21-8afa1dd84729.oxoG.snp.capture.tcga.vcf	20151120	5252	./2974d117-d9ba-49e7-8779-701705a291da/TCGA-XA-A8JR_e6df7e9e-c584-4526-afb2-fa4b5199b174_814a1d39-a0af-491b-bb21-8afa1dd84729.oxoG.snp.capture.tcga.vcf
81609b14-950c-4907-a092-4ef1ced5d0f5	TCGA-HC-7738_af73b3d5-51db-4b4d-b56a-196c61830450_ef449499-0238-4585-afc7-fd792d26fe32.indel.capture.tcga.vcf	20151120	16	./81609b14-950c-4907-a092-4ef1ced5d0f5/TCGA-HC-7738_af73b3d5-51db-4b4d-b56a-196c61830450_ef449499-0238-4585-afc7-fd792d26fe32.indel.capture.tcga.vcf
c456cd1f-cdd6-4567-af06-602e217044d5	TCGA-VP-A87K_5fd313ed-de0b-435e-864c-1169b729acaf_abe6e709-1d51-4e6b-92a2-7e5c49b553ab.oxoG.snp.capture.tcga.vcf	20151120	5744	./c456cd1f-cdd6-4567-af06-602e217044d5/TCGA-VP-A87K_5fd313ed-de0b-435e-864c-1169b729acaf_abe6e709-1d51-4e6b-92a2-7e5c49b553ab.oxoG.snp.capture.tcga.vcf
77062727-6c53-4d57-9560-f11efba8898a	TCGA-G9-6373_0caf5af2-ae80-4f39-ac6f-c2dbc2e8b820_906935a6-9e29-4146-a7a0-d60f2507e774.oxoG.snp.capture.tcga.vcf	20151120	6532	./77062727-6c53-4d57-9560-f11efba8898a/TCGA-G9-6373_0caf5af2-ae80-4f39-ac6f-c2dbc2e8b820_906935a6-9e29-4146-a7a0-d60f2507e774.oxoG.snp.capture.tcga.vcf
5deecb21-2af9-41b1-8f2d-6c1089219e58	TCGA-WW-A8ZI_f032fb5f-6499-4cd4-82c5-fec6bdb5caad_e4ae4cc7-3295-4d4c-a51b-d65f5ad626d6.oxoG.snp.capture.tcga.vcf	20151120	5808	./5deecb21-2af9-41b1-8f2d-6c1089219e58/TCGA-WW-A8ZI_f032fb5f-6499-4cd4-82c5-fec6bdb5caad_e4ae4cc7-3295-4d4c-a51b-d65f5ad626d6.oxoG.snp.capture.tcga.vcf
50f299af-f97f-49cc-8bbe-cd05cc5d793e	TCGA-G9-6367-10A-01D-1786-08_TCGA-G9-6367-01A-11D-1786-08.vcf	20131230	12	./50f299af-f97f-49cc-8bbe-cd05cc5d793e/TCGA-G9-6367-10A-01D-1786-08_TCGA-G9-6367-01A-11D-1786-08.vcf
dfcf9819-47a9-454a-92b5-87b9eaddca88	TCGA-EJ-7321_aaf38195-2e17-457f-bb4c-a8a44fc5e877_7132d9c7-5196-48c8-a3ce-fa2f34c7be74.split.indel.capture.tcga.vcf	20151026	4	./dfcf9819-47a9-454a-92b5-87b9eaddca88/TCGA-EJ-7321_aaf38195-2e17-457f-bb4c-a8a44fc5e877_7132d9c7-5196-48c8-a3ce-fa2f34c7be74.split.indel.capture.tcga.vcf
0fe0056f-b254-4fac-a081-8f8da1264e49	TCGA-HC-A76X_5d9192ed-c94c-472c-b614-fc31cc044d3b_f337b49f-54b4-4a3f-9b2e-075249ea8f13.oxoG.snp.capture.tcga.vcf	20151025	8	./0fe0056f-b254-4fac-a081-8f8da1264e49/TCGA-HC-A76X_5d9192ed-c94c-472c-b614-fc31cc044d3b_f337b49f-54b4-4a3f-9b2e-075249ea8f13.oxoG.snp.capture.tcga.vcf
85d4379f-4c64-4b40-a708-26f91b4ec547	TCGA-XK-AAIR_ab4e6321-19ec-44d9-aa53-2391911d92d0_bba1d69c-c2b1-4f84-82c8-b54699187c99.indel.capture.tcga.vcf	20151120	16	./85d4379f-4c64-4b40-a708-26f91b4ec547/TCGA-XK-AAIR_ab4e6321-19ec-44d9-aa53-2391911d92d0_bba1d69c-c2b1-4f84-82c8-b54699187c99.indel.capture.tcga.vcf
d0888d10-5476-428e-8fbc-b371acfe1f40	TCGA-XJ-A83H_5c27050c-aef0-4f06-b6c3-fedca13d658a_eda129be-4306-443e-a904-e4d5d91c9eb7.oxoG.snp.capture.tcga.vcf	20151120	6024	./d0888d10-5476-428e-8fbc-b371acfe1f40/TCGA-XJ-A83H_5c27050c-aef0-4f06-b6c3-fedca13d658a_eda129be-4306-443e-a904-e4d5d91c9eb7.oxoG.snp.capture.tcga.vcf
642214ed-7ade-4563-aff1-b7a36fc3f386	TCGA-M7-A721_292347c6-bf93-4cea-a220-25a1054e259c_aee1ef24-f3b6-446c-8ea1-d1d713c501db.oxoG.snp.capture.tcga.vcf	20151025	12	./642214ed-7ade-4563-aff1-b7a36fc3f386/TCGA-M7-A721_292347c6-bf93-4cea-a220-25a1054e259c_aee1ef24-f3b6-446c-8ea1-d1d713c501db.oxoG.snp.capture.tcga.vcf
04740bb4-e1f6-4b7d-8f99-8994d75f165c	TCGA-EJ-7784_5987d460-eb7f-49e5-b817-f5032359575a_53036395-5404-42c1-8e8b-8991d627f33f.indel.capture.tcga.vcf	20130710	16	./04740bb4-e1f6-4b7d-8f99-8994d75f165c/TCGA-EJ-7784_5987d460-eb7f-49e5-b817-f5032359575a_53036395-5404-42c1-8e8b-8991d627f33f.indel.capture.tcga.vcf
3806f961-c713-45ff-9a47-f2abffffcfe4	TCGA-EJ-7788_ea80f854-fec4-4811-9bec-038808522568_8dc89778-02e1-41c1-9b74-554f60f86c4d.oxoG.snp.capture.tcga.vcf	20130710	5968	./3806f961-c713-45ff-9a47-f2abffffcfe4/TCGA-EJ-7788_ea80f854-fec4-4811-9bec-038808522568_8dc89778-02e1-41c1-9b74-554f60f86c4d.oxoG.snp.capture.tcga.vcf
8d6d4be2-e050-4603-b1a2-261d4e4033a1	TCGA-EJ-7314_5029ad2a-780b-4be9-920c-ee48da8e2f42_4aace255-a8e8-4e86-a431-b957c4f80e8d.indel.capture.tcga.vcf	20151120	16	./8d6d4be2-e050-4603-b1a2-261d4e4033a1/TCGA-EJ-7314_5029ad2a-780b-4be9-920c-ee48da8e2f42_4aace255-a8e8-4e86-a431-b957c4f80e8d.indel.capture.tcga.vcf
f8b70fba-4f6c-442b-ac76-ce11aba4bcd2	TCGA-VP-A87E_eae221e0-1a67-4302-a04a-10195507d23b_a73d17ac-6872-4b3d-a945-212f2a20d843.oxoG.snp.capture.tcga.vcf	20151025	12	./f8b70fba-4f6c-442b-ac76-ce11aba4bcd2/TCGA-VP-A87E_eae221e0-1a67-4302-a04a-10195507d23b_a73d17ac-6872-4b3d-a945-212f2a20d843.oxoG.snp.capture.tcga.vcf
ec88ce7f-7e63-4475-8bd3-51b4500a514f	TCGA-G9-6365_769e2ac9-a121-4b2a-a0fd-5f755b579811_bab99ce8-a7bc-4637-9322-032ea79b8c23.oxoG.snp.capture.tcga.vcf	20130710	6020	./ec88ce7f-7e63-4475-8bd3-51b4500a514f/TCGA-G9-6365_769e2ac9-a121-4b2a-a0fd-5f755b579811_bab99ce8-a7bc-4637-9322-032ea79b8c23.oxoG.snp.capture.tcga.vcf
434cd2b6-33ae-4bfe-bc1c-b436984ec883	TCGA-EJ-7317_342033de-29bc-49af-b78f-f05d7e303b22_2c4f634f-c147-49c3-b5d3-77175dc269cb.split.indel.capture.tcga.vcf	20151026	4	./434cd2b6-33ae-4bfe-bc1c-b436984ec883/TCGA-EJ-7317_342033de-29bc-49af-b78f-f05d7e303b22_2c4f634f-c147-49c3-b5d3-77175dc269cb.split.indel.capture.tcga.vcf
553a3235-44ca-4907-b89f-29e1305f96c2	TCGA-EJ-A65E_914ddd96-a9b1-469b-8114-ed57c1184729_dcb67253-4e94-409e-a5cf-5a86196c1877.oxoG.snp.capture.tcga.vcf	20151025	12	./553a3235-44ca-4907-b89f-29e1305f96c2/TCGA-EJ-A65E_914ddd96-a9b1-469b-8114-ed57c1184729_dcb67253-4e94-409e-a5cf-5a86196c1877.oxoG.snp.capture.tcga.vcf
3998092f-ad0a-499c-a555-0a84dabb605a	TCGA-HC-7738_af73b3d5-51db-4b4d-b56a-196c61830450_573b63e8-ecb6-4c86-932a-fd674800d592.indel.capture.tcga.vcf	20151120	24	./3998092f-ad0a-499c-a555-0a84dabb605a/TCGA-HC-7738_af73b3d5-51db-4b4d-b56a-196c61830450_573b63e8-ecb6-4c86-932a-fd674800d592.indel.capture.tcga.vcf
61bed465-2dcf-4129-b59c-3488f9d85615	TCGA-EJ-5525_3953b74a-6ac2-443c-9c61-be6894c76d92_800eb17e-206d-461a-8dad-15d3a09dfb9a.oxoG.snp.capture.tcga.vcf	20130710	8520	./61bed465-2dcf-4129-b59c-3488f9d85615/TCGA-EJ-5525_3953b74a-6ac2-443c-9c61-be6894c76d92_800eb17e-206d-461a-8dad-15d3a09dfb9a.oxoG.snp.capture.tcga.vcf
2779b084-a9c8-46fa-b9df-ad8f7c9e17ef	TCGA-CH-5750_e1b169c3-44e0-43e5-9ee3-2df7a678a5ea_69ebe1ab-c416-4473-8d82-91b475b206d4.split.indel.capture.tcga.vcf	20151026	4	./2779b084-a9c8-46fa-b9df-ad8f7c9e17ef/TCGA-CH-5750_e1b169c3-44e0-43e5-9ee3-2df7a678a5ea_69ebe1ab-c416-4473-8d82-91b475b206d4.split.indel.capture.tcga.vcf
0aedf647-a9b3-4f7a-90dd-c54f44925d99	TCGA-V1-A9OL_10d212ad-7a3d-4bb9-849e-3bcf4fcdf741_8630a7bf-bde9-4726-ac4d-8641b8365de9.oxoG.snp.capture.tcga.vcf	20151120	5560	./0aedf647-a9b3-4f7a-90dd-c54f44925d99/TCGA-V1-A9OL_10d212ad-7a3d-4bb9-849e-3bcf4fcdf741_8630a7bf-bde9-4726-ac4d-8641b8365de9.oxoG.snp.capture.tcga.vcf
6458a76b-b1ec-4a58-bfbe-188eb707e969	TCGA-HC-A48F-10A-01D-A25A-08_TCGA-HC-A48F-01A-11D-A257-08.vcf	20131230	24	./6458a76b-b1ec-4a58-bfbe-188eb707e969/TCGA-HC-A48F-10A-01D-A25A-08_TCGA-HC-A48F-01A-11D-A257-08.vcf
b0e610e6-d0ab-410e-99d1-c30d0d9d9642	TCGA-G9-6347_470a25cd-eea8-4ca6-b91c-86e36397135a_b63236ea-caa8-44c1-ba56-d36c6c394c23.oxoG.snp.capture.tcga.vcf	20151120	5992	./b0e610e6-d0ab-410e-99d1-c30d0d9d9642/TCGA-G9-6347_470a25cd-eea8-4ca6-b91c-86e36397135a_b63236ea-caa8-44c1-ba56-d36c6c394c23.oxoG.snp.capture.tcga.vcf
1911189c-1650-41d1-a4fb-cd417d33907f	TCGA-EJ-5497_924c20dd-38c1-48a7-83c6-fd1bdffda680_f6c01a65-6505-4d90-a07f-9c7285b4cf58.oxoG.snp.capture.tcga.vcf	20130710	8076	./1911189c-1650-41d1-a4fb-cd417d33907f/TCGA-EJ-5497_924c20dd-38c1-48a7-83c6-fd1bdffda680_f6c01a65-6505-4d90-a07f-9c7285b4cf58.oxoG.snp.capture.tcga.vcf
5e744ec7-9b36-4a35-87f8-14ce638fa133	TCGA-EJ-7327_496d38bb-e8f5-491c-943c-01739cc4a0e8_92b13aa2-eb12-433b-a744-c6f7d1d1e690.split.indel.capture.tcga.vcf	20151026	4	./5e744ec7-9b36-4a35-87f8-14ce638fa133/TCGA-EJ-7327_496d38bb-e8f5-491c-943c-01739cc4a0e8_92b13aa2-eb12-433b-a744-c6f7d1d1e690.split.indel.capture.tcga.vcf
d7b8d6b1-8f0d-4eab-a4a2-f480488fb563	TCGA-EJ-7123_fa166681-7b67-4137-822c-f90e30c628f9_a4dd9f7b-e2a7-40f3-8e19-667f7fd42150.indel.capture.tcga.vcf	20151120	16	./d7b8d6b1-8f0d-4eab-a4a2-f480488fb563/TCGA-EJ-7123_fa166681-7b67-4137-822c-f90e30c628f9_a4dd9f7b-e2a7-40f3-8e19-667f7fd42150.indel.capture.tcga.vcf
ea8c8b17-3211-46b2-9df9-00f90f39f00f	TCGA-G9-6366-01A-11D-2114-08.01A-vs-10.vcf	20131223	324	./ea8c8b17-3211-46b2-9df9-00f90f39f00f/TCGA-G9-6366-01A-11D-2114-08.01A-vs-10.vcf
cb163fff-221b-4f2c-b5a5-734c25d877a7	TCGA-EJ-7786-10A-01D-2114-08_TCGA-EJ-7786-01A-11D-2114-08.vcf	20131230	20	./cb163fff-221b-4f2c-b5a5-734c25d877a7/TCGA-EJ-7786-10A-01D-2114-08_TCGA-EJ-7786-01A-11D-2114-08.vcf
8627c8b0-4f51-4680-b512-f299457a2af4	TCGA-G9-6348-11A-01D-1786-08_TCGA-G9-6348-01A-11D-1786-08.vcf	20131230	24	./8627c8b0-4f51-4680-b512-f299457a2af4/TCGA-G9-6348-11A-01D-1786-08_TCGA-G9-6348-01A-11D-1786-08.vcf
61676f4b-2dbf-443f-b53b-68e0a91e0150	TCGA-YL-A8SQ_fbf89ede-4235-406f-a233-efba91664605_41fda2e7-df7b-464a-b1d4-9aac99195bd9.oxoG.snp.capture.tcga.vcf	20151120	5704	./61676f4b-2dbf-443f-b53b-68e0a91e0150/TCGA-YL-A8SQ_fbf89ede-4235-406f-a233-efba91664605_41fda2e7-df7b-464a-b1d4-9aac99195bd9.oxoG.snp.capture.tcga.vcf
070a45b7-fe5a-412f-a25e-76fa63beecca	TCGA-EJ-A65D-10A-01D-A30H-08_TCGA-EJ-A65D-01A-11D-A30E-08.vcf	20131230	24	./070a45b7-fe5a-412f-a25e-76fa63beecca/TCGA-EJ-A65D-10A-01D-A30H-08_TCGA-EJ-A65D-01A-11D-A30E-08.vcf
22270206-401c-4e35-9071-7db29d464bcb	TCGA-HC-7819_997549f6-8dde-4b4a-b477-609a535b301f_7f5954b3-ce60-414b-bd40-f46175ba19c4.oxoG.snp.capture.tcga.vcf	20130709	5912	./22270206-401c-4e35-9071-7db29d464bcb/TCGA-HC-7819_997549f6-8dde-4b4a-b477-609a535b301f_7f5954b3-ce60-414b-bd40-f46175ba19c4.oxoG.snp.capture.tcga.vcf
7eaec039-efe5-4357-9ba9-e2ccae2e3474	TCGA-HC-7745-10A-01D-2115-08_TCGA-HC-7745-01A-11D-2114-08.vcf	20131230	20	./7eaec039-efe5-4357-9ba9-e2ccae2e3474/TCGA-HC-7745-10A-01D-2115-08_TCGA-HC-7745-01A-11D-2114-08.vcf
c958573b-3eaa-4231-813a-f58add7d3eed	TCGA-EJ-5519_c2e3ac0f-09b3-4b5b-96a0-837dd9188192_40748368-1c04-420d-b21a-6a2a78ad0c6b.indel.capture.tcga.vcf	20130710	16	./c958573b-3eaa-4231-813a-f58add7d3eed/TCGA-EJ-5519_c2e3ac0f-09b3-4b5b-96a0-837dd9188192_40748368-1c04-420d-b21a-6a2a78ad0c6b.indel.capture.tcga.vcf
